InstrumentID,UpdateTime,UpdateMillisec,LastPrice,Volume,TradingDay
rb1905,10:46:07,0,3545,756864,20181119
rb1905,10:46:07,500,3545,756864,20181119
rb1905,10:46:08,0,3545,756864,20181119
rb1905,10:46:08,500,3545,756864,20181119
rb1905,10:46:09,0,3545,756864,20181119
rb1905,10:46:09,500,3544,756888,20181119
rb1905,10:46:10,0,3545,756910,20181119
rb1905,10:46:10,500,3545,756910,20181119
rb1905,10:46:11,0,3544,756912,20181119
rb1905,10:46:11,500,3544,756914,20181119
rb1905,10:46:12,0,3545,756948,20181119
rb1905,10:46:12,500,3546,757046,20181119
rb1905,10:46:13,0,3545,757048,20181119
rb1905,10:46:13,500,3545,757048,20181119
rb1905,10:46:14,0,3545,757048,20181119
rb1905,10:46:14,500,3545,757048,20181119
rb1905,10:46:15,0,3546,757114,20181119
rb1905,10:46:15,500,3546,757228,20181119
rb1905,10:46:16,0,3545,757230,20181119
rb1905,10:46:16,500,3545,757230,20181119
rb1905,10:46:17,0,3545,757230,20181119
rb1905,10:46:17,500,3547,757236,20181119
rb1905,10:46:18,0,3547,757238,20181119
rb1905,10:46:18,500,3546,757240,20181119
rb1905,10:46:19,0,3546,757242,20181119
rb1905,10:46:19,500,3546,757244,20181119
rb1905,10:46:20,0,3546,757248,20181119
rb1905,10:46:20,500,3546,757250,20181119
rb1905,10:46:21,0,3546,757252,20181119
rb1905,10:46:21,500,3547,757256,20181119
rb1905,10:46:22,0,3547,757302,20181119
rb1905,10:46:22,500,3547,757302,20181119
rb1905,10:46:23,0,3547,757302,20181119
rb1905,10:46:23,500,3547,757304,20181119
rb1905,10:46:24,0,3547,757304,20181119
rb1905,10:46:24,500,3547,757314,20181119
rb1905,10:46:25,0,3547,757314,20181119
rb1905,10:46:25,500,3548,757316,20181119
rb1905,10:46:26,0,3548,757328,20181119
rb1905,10:46:26,500,3548,757330,20181119
rb1905,10:46:27,0,3548,757330,20181119
rb1905,10:46:27,500,3548,757330,20181119
rb1905,10:46:28,0,3548,757330,20181119
rb1905,10:46:28,500,3547,757342,20181119
rb1905,10:46:29,0,3547,757346,20181119
rb1905,10:46:29,500,3548,757496,20181119
rb1905,10:46:30,0,3548,757550,20181119
rb1905,10:46:30,500,3547,757552,20181119
rb1905,10:46:31,0,3547,757552,20181119
rb1905,10:46:31,500,3547,757552,20181119
rb1905,10:46:32,0,3547,757554,20181119
rb1905,10:46:32,500,3547,757556,20181119
rb1905,10:46:33,0,3547,757556,20181119
rb1905,10:46:33,500,3547,757572,20181119
rb1905,10:46:34,0,3547,757576,20181119
rb1905,10:46:34,500,3547,757576,20181119
rb1905,10:46:35,0,3547,757576,20181119
rb1905,10:46:35,500,3547,757576,20181119
rb1905,10:46:36,0,3547,757706,20181119
rb1905,10:46:36,500,3547,757752,20181119
rb1905,10:46:37,0,3547,757754,20181119
rb1905,10:46:37,500,3547,757764,20181119
rb1905,10:46:38,0,3547,757764,20181119
rb1905,10:46:38,500,3547,757766,20181119
rb1905,10:46:39,0,3547,757772,20181119
rb1905,10:46:39,500,3547,757774,20181119
rb1905,10:46:40,500,3547,757776,20181119
rb1905,10:46:41,0,3547,757780,20181119
rb1905,10:46:41,500,3547,757780,20181119
rb1905,10:46:42,0,3547,757780,20181119
rb1905,10:46:42,500,3547,757780,20181119
rb1905,10:46:43,0,3547,757782,20181119
rb1905,10:46:43,500,3547,757812,20181119
rb1905,10:46:44,0,3547,757816,20181119
rb1905,10:46:44,500,3547,757816,20181119
rb1905,10:46:45,0,3547,757816,20181119
rb1905,10:46:45,500,3547,757816,20181119
rb1905,10:46:46,0,3547,757822,20181119
rb1905,10:46:46,500,3547,757824,20181119
rb1905,10:46:47,0,3547,757824,20181119
rb1905,10:46:47,500,3547,757826,20181119
rb1905,10:46:48,0,3548,757870,20181119
rb1905,10:46:48,500,3548,757870,20181119
rb1905,10:46:49,0,3547,757958,20181119
rb1905,10:46:49,500,3547,758070,20181119
rb1905,10:46:50,0,3547,758070,20181119
rb1905,10:46:50,500,3547,758070,20181119
rb1905,10:46:51,0,3547,758070,20181119
rb1905,10:46:51,500,3547,758070,20181119
rb1905,10:46:52,0,3547,758166,20181119
rb1905,10:46:52,500,3547,758182,20181119
rb1905,10:46:53,0,3547,758182,20181119
rb1905,10:46:53,500,3546,758186,20181119
rb1905,10:46:54,0,3546,758186,20181119
rb1905,10:46:54,500,3546,758190,20181119
rb1905,10:46:55,0,3547,758194,20181119
rb1905,10:46:55,500,3547,758196,20181119
rb1905,10:46:56,0,3547,758206,20181119
rb1905,10:46:56,500,3547,758214,20181119
rb1905,10:46:57,0,3547,758214,20181119
rb1905,10:46:57,500,3547,758214,20181119
rb1905,10:46:58,0,3547,758214,20181119
rb1905,10:46:58,500,3547,758214,20181119
rb1905,10:46:59,0,3547,758214,20181119
rb1905,10:46:59,500,3546,758246,20181119
rb1905,10:47:00,0,3546,758246,20181119
rb1905,10:47:00,500,3546,758268,20181119
rb1905,10:47:01,0,3546,758270,20181119
rb1905,10:47:01,500,3546,758284,20181119
rb1905,10:47:02,0,3546,758284,20181119
rb1905,10:47:02,500,3545,758288,20181119
rb1905,10:47:03,0,3547,758316,20181119
rb1905,10:47:03,500,3547,758316,20181119
rb1905,10:47:04,0,3545,758468,20181119
rb1905,10:47:04,500,3545,758516,20181119
rb1905,10:47:05,0,3545,758534,20181119
rb1905,10:47:05,500,3545,758534,20181119
rb1905,10:47:06,0,3545,758534,20181119
rb1905,10:47:06,500,3545,758534,20181119
rb1905,10:47:07,0,3546,758536,20181119
rb1905,10:47:07,500,3546,758538,20181119
rb1905,10:47:08,0,3546,758538,20181119
rb1905,10:47:08,500,3546,758538,20181119
rb1905,10:47:09,0,3546,758538,20181119
rb1905,10:47:09,500,3546,758540,20181119
rb1905,10:47:10,0,3546,758540,20181119
rb1905,10:47:10,500,3546,758540,20181119
rb1905,10:47:11,0,3546,758540,20181119
rb1905,10:47:11,500,3546,758550,20181119
rb1905,10:47:12,0,3546,758550,20181119
rb1905,10:47:12,500,3546,758550,20181119
rb1905,10:47:13,0,3546,758550,20181119
rb1905,10:47:13,500,3545,758552,20181119
rb1905,10:47:14,0,3546,758554,20181119
rb1905,10:47:14,500,3546,758554,20181119
rb1905,10:47:15,0,3545,758558,20181119
rb1905,10:47:15,500,3546,758570,20181119
rb1905,10:47:16,0,3546,758570,20181119
rb1905,10:47:16,500,3546,758570,20181119
rb1905,10:47:17,0,3546,758570,20181119
rb1905,10:47:17,500,3545,758638,20181119
rb1905,10:47:18,0,3546,758640,20181119
rb1905,10:47:18,500,3545,758648,20181119
rb1905,10:47:19,0,3545,758648,20181119
rb1905,10:47:19,500,3545,758648,20181119
rb1905,10:47:20,0,3545,758648,20181119
rb1905,10:47:20,500,3545,758648,20181119
rb1905,10:47:21,0,3546,758652,20181119
rb1905,10:47:21,500,3546,758652,20181119
rb1905,10:47:22,0,3546,758652,20181119
rb1905,10:47:22,500,3546,758662,20181119
rb1905,10:47:23,0,3546,758662,20181119
rb1905,10:47:23,500,3546,758662,20181119
rb1905,10:47:24,0,3546,758662,20181119
rb1905,10:47:24,500,3544,758762,20181119
rb1905,10:47:25,0,3546,758844,20181119
rb1905,10:47:25,500,3544,758984,20181119
rb1905,10:47:26,0,3544,758984,20181119
rb1905,10:47:26,500,3544,758984,20181119
rb1905,10:47:27,0,3543,759084,20181119
rb1905,10:47:27,500,3544,759090,20181119
rb1905,10:47:28,0,3545,759110,20181119
rb1905,10:47:28,500,3545,759116,20181119
rb1905,10:47:29,0,3545,759120,20181119
rb1905,10:47:29,500,3544,759126,20181119
rb1905,10:47:30,0,3545,759152,20181119
rb1905,10:47:30,500,3544,759154,20181119
rb1905,10:47:31,0,3544,759164,20181119
rb1905,10:47:31,500,3544,759164,20181119
rb1905,10:47:32,0,3544,759164,20181119
rb1905,10:47:32,500,3544,759176,20181119
rb1905,10:47:33,0,3543,759184,20181119
rb1905,10:47:33,500,3544,759188,20181119
rb1905,10:47:34,0,3544,759194,20181119
rb1905,10:47:34,500,3543,759268,20181119
rb1905,10:47:35,0,3543,759270,20181119
rb1905,10:47:35,500,3543,759272,20181119
rb1905,10:47:36,0,3543,759332,20181119
rb1905,10:47:36,500,3544,759342,20181119
rb1905,10:47:37,0,3544,759438,20181119
rb1905,10:47:37,500,3542,759482,20181119
rb1905,10:47:38,0,3542,759898,20181119
rb1905,10:47:38,500,3541,759912,20181119
rb1905,10:47:39,0,3541,760094,20181119
rb1905,10:47:39,500,3541,760120,20181119
rb1905,10:47:40,0,3542,760134,20181119
rb1905,10:47:40,500,3541,760144,20181119
rb1905,10:47:41,0,3541,760178,20181119
rb1905,10:47:41,500,3542,760232,20181119
rb1905,10:47:42,0,3543,760268,20181119
rb1905,10:47:42,500,3543,760300,20181119
rb1905,10:47:43,0,3542,760304,20181119
rb1905,10:47:43,500,3543,760306,20181119
rb1905,10:47:44,0,3543,760306,20181119
rb1905,10:47:44,500,3542,760354,20181119
rb1905,10:47:45,0,3541,760454,20181119
rb1905,10:47:45,500,3542,760456,20181119
rb1905,10:47:46,0,3541,760562,20181119
rb1905,10:47:46,500,3541,760574,20181119
rb1905,10:47:47,0,3542,760678,20181119
rb1905,10:47:47,500,3541,761242,20181119
rb1905,10:47:48,0,3540,761378,20181119
rb1905,10:47:48,500,3541,761562,20181119
rb1905,10:47:49,0,3541,761584,20181119
rb1905,10:47:49,500,3541,761720,20181119
rb1905,10:47:50,0,3540,761726,20181119
rb1905,10:47:50,500,3540,761960,20181119
rb1905,10:47:51,0,3540,762030,20181119
rb1905,10:47:51,500,3540,762036,20181119
rb1905,10:47:52,0,3541,762060,20181119
rb1905,10:47:52,500,3541,762106,20181119
rb1905,10:47:53,0,3542,762108,20181119
rb1905,10:47:53,500,3541,762116,20181119
rb1905,10:47:54,0,3541,762118,20181119
rb1905,10:47:54,500,3542,762120,20181119
rb1905,10:47:55,0,3541,762152,20181119
rb1905,10:47:55,500,3541,762188,20181119
rb1905,10:47:56,0,3541,762190,20181119
rb1905,10:47:56,500,3542,762200,20181119
rb1905,10:47:57,0,3540,762360,20181119
rb1905,10:47:57,500,3543,762366,20181119
rb1905,10:47:58,0,3542,762392,20181119
rb1905,10:47:58,500,3541,762520,20181119
rb1905,10:47:59,0,3541,762670,20181119
rb1905,10:47:59,500,3543,762694,20181119
rb1905,10:48:00,0,3543,762756,20181119
rb1905,10:48:00,500,3543,762764,20181119
rb1905,10:48:01,0,3543,762796,20181119
rb1905,10:48:01,500,3542,762820,20181119
rb1905,10:48:02,0,3542,762822,20181119
rb1905,10:48:02,500,3542,762826,20181119
rb1905,10:48:03,0,3542,762828,20181119
rb1905,10:48:03,500,3542,762830,20181119
rb1905,10:48:04,0,3542,762900,20181119
rb1905,10:48:04,500,3542,762918,20181119
rb1905,10:48:05,0,3541,762942,20181119
rb1905,10:48:05,500,3542,762944,20181119
rb1905,10:48:06,0,3541,762976,20181119
rb1905,10:48:06,500,3541,762994,20181119
rb1905,10:48:07,0,3541,763220,20181119
rb1905,10:48:07,500,3541,763224,20181119
rb1905,10:48:08,0,3541,763250,20181119
rb1905,10:48:08,500,3541,763256,20181119
rb1905,10:48:09,0,3541,763274,20181119
rb1905,10:48:09,500,3541,763278,20181119
rb1905,10:48:10,0,3540,763284,20181119
rb1905,10:48:10,500,3541,763306,20181119
rb1905,10:48:11,0,3540,763320,20181119
rb1905,10:48:11,500,3541,763322,20181119
rb1905,10:48:12,0,3540,763436,20181119
rb1905,10:48:12,500,3540,763482,20181119
rb1905,10:48:13,0,3540,763588,20181119
rb1905,10:48:13,500,3540,763610,20181119
rb1905,10:48:14,0,3540,763654,20181119
rb1905,10:48:14,500,3540,763658,20181119
rb1905,10:48:15,0,3540,763710,20181119
rb1905,10:48:15,500,3540,763752,20181119
rb1905,10:48:16,0,3540,763788,20181119
rb1905,10:48:16,500,3540,763808,20181119
rb1905,10:48:17,0,3539,763846,20181119
rb1905,10:48:17,500,3539,763996,20181119
rb1905,10:48:18,0,3540,764012,20181119
rb1905,10:48:18,500,3539,764018,20181119
rb1905,10:48:19,0,3539,764022,20181119
rb1905,10:48:19,500,3540,764140,20181119
rb1905,10:48:20,0,3539,764206,20181119
rb1905,10:48:20,500,3540,764270,20181119
rb1905,10:48:21,0,3539,764296,20181119
rb1905,10:48:21,500,3539,764300,20181119
rb1905,10:48:22,0,3539,764302,20181119
rb1905,10:48:22,500,3538,764312,20181119
rb1905,10:48:23,0,3538,764364,20181119
rb1905,10:48:23,500,3538,764376,20181119
rb1905,10:48:24,0,3539,764402,20181119
rb1905,10:48:24,500,3538,764412,20181119
rb1905,10:48:25,0,3538,764416,20181119
rb1905,10:48:25,500,3538,764496,20181119
rb1905,10:48:26,0,3538,764506,20181119
rb1905,10:48:26,500,3538,764514,20181119
rb1905,10:48:27,0,3538,764520,20181119
rb1905,10:48:27,500,3539,764532,20181119
rb1905,10:48:28,0,3539,764562,20181119
rb1905,10:48:28,500,3539,764564,20181119
rb1905,10:48:29,0,3538,764610,20181119
rb1905,10:48:29,500,3538,764610,20181119
rb1905,10:48:30,0,3538,764670,20181119
rb1905,10:48:30,500,3539,764678,20181119
rb1905,10:48:31,0,3539,764740,20181119
rb1905,10:48:31,500,3538,764832,20181119
rb1905,10:48:32,0,3538,764902,20181119
rb1905,10:48:32,500,3538,764902,20181119
rb1905,10:48:33,0,3538,764986,20181119
rb1905,10:48:33,500,3539,765004,20181119
rb1905,10:48:34,0,3538,765186,20181119
rb1905,10:48:34,500,3538,765196,20181119
rb1905,10:48:35,0,3539,765200,20181119
rb1905,10:48:35,500,3538,765340,20181119
rb1905,10:48:36,0,3538,765550,20181119
rb1905,10:48:36,500,3539,766026,20181119
rb1905,10:48:37,0,3537,766038,20181119
rb1905,10:48:37,500,3536,766412,20181119
rb1905,10:48:38,0,3538,766518,20181119
rb1905,10:48:38,500,3538,766608,20181119
rb1905,10:48:39,0,3537,766758,20181119
rb1905,10:48:39,500,3537,766766,20181119
rb1905,10:48:40,0,3537,766774,20181119
rb1905,10:48:40,500,3537,766778,20181119
rb1905,10:48:41,0,3538,766852,20181119
rb1905,10:48:41,500,3538,766878,20181119
rb1905,10:48:42,0,3537,766884,20181119
rb1905,10:48:42,500,3538,766892,20181119
rb1905,10:48:43,0,3538,766906,20181119
rb1905,10:48:43,500,3538,766908,20181119
rb1905,10:48:44,0,3538,766916,20181119
rb1905,10:48:44,500,3537,767084,20181119
rb1905,10:48:45,0,3538,767414,20181119
rb1905,10:48:45,500,3537,767430,20181119
rb1905,10:48:46,0,3536,767432,20181119
rb1905,10:48:46,500,3536,767448,20181119
rb1905,10:48:47,0,3536,767492,20181119
rb1905,10:48:47,500,3536,767556,20181119
rb1905,10:48:48,0,3537,767966,20181119
rb1905,10:48:48,500,3536,767984,20181119
rb1905,10:48:49,0,3537,768112,20181119
rb1905,10:48:49,500,3536,768122,20181119
rb1905,10:48:50,0,3537,768128,20181119
rb1905,10:48:50,500,3536,768156,20181119
rb1905,10:48:51,0,3537,768180,20181119
rb1905,10:48:51,500,3536,768186,20181119
rb1905,10:48:52,0,3537,768212,20181119
rb1905,10:48:52,500,3537,768214,20181119
rb1905,10:48:53,0,3536,768260,20181119
rb1905,10:48:53,500,3537,768280,20181119
rb1905,10:48:54,0,3536,768328,20181119
rb1905,10:48:54,500,3537,768344,20181119
rb1905,10:48:55,0,3536,768392,20181119
rb1905,10:48:55,500,3537,768400,20181119
rb1905,10:48:56,0,3538,768412,20181119
rb1905,10:48:56,500,3538,768446,20181119
rb1905,10:48:57,0,3537,768452,20181119
rb1905,10:48:57,500,3537,768462,20181119
rb1905,10:48:58,0,3537,768546,20181119
rb1905,10:48:58,500,3537,768564,20181119
rb1905,10:48:59,0,3537,768570,20181119
rb1905,10:48:59,500,3538,768576,20181119
rb1905,10:49:00,0,3538,768578,20181119
rb1905,10:49:00,500,3538,768580,20181119
rb1905,10:49:01,0,3538,768606,20181119
rb1905,10:49:01,500,3537,768762,20181119
rb1905,10:49:02,0,3537,768776,20181119
rb1905,10:49:02,500,3537,768776,20181119
rb1905,10:49:03,0,3537,768782,20181119
rb1905,10:49:03,500,3538,768842,20181119
rb1905,10:49:04,0,3538,768842,20181119
rb1905,10:49:04,500,3538,768858,20181119
rb1905,10:49:05,0,3538,768858,20181119
rb1905,10:49:05,500,3539,768860,20181119
rb1905,10:49:06,0,3539,768864,20181119
rb1905,10:49:06,500,3539,768864,20181119
rb1905,10:49:07,0,3539,768870,20181119
rb1905,10:49:07,500,3539,768870,20181119
rb1905,10:49:08,0,3539,768870,20181119
rb1905,10:49:08,500,3539,769184,20181119
rb1905,10:49:09,0,3540,769194,20181119
rb1905,10:49:09,500,3540,769196,20181119
rb1905,10:49:10,0,3540,769220,20181119
rb1905,10:49:10,500,3541,769274,20181119
rb1905,10:49:11,0,3541,769274,20181119
rb1905,10:49:11,500,3541,769276,20181119
rb1905,10:49:12,0,3541,769276,20181119
rb1905,10:49:12,500,3540,769278,20181119
rb1905,10:49:13,0,3539,769362,20181119
rb1905,10:49:13,500,3540,769364,20181119
rb1905,10:49:14,0,3540,769372,20181119
rb1905,10:49:14,500,3539,769432,20181119
rb1905,10:49:15,0,3539,769454,20181119
rb1905,10:49:15,500,3539,769514,20181119
rb1905,10:49:16,0,3539,769514,20181119
rb1905,10:49:16,500,3540,769578,20181119
rb1905,10:49:17,0,3541,769652,20181119
rb1905,10:49:17,500,3541,769740,20181119
rb1905,10:49:18,0,3541,769762,20181119
rb1905,10:49:18,500,3541,769762,20181119
rb1905,10:49:19,0,3540,769824,20181119
rb1905,10:49:19,500,3541,769826,20181119
rb1905,10:49:20,0,3540,769828,20181119
rb1905,10:49:20,500,3541,769832,20181119
rb1905,10:49:21,0,3541,769918,20181119
rb1905,10:49:21,500,3541,769920,20181119
rb1905,10:49:22,0,3541,769924,20181119
rb1905,10:49:22,500,3540,770010,20181119
rb1905,10:49:23,0,3540,770010,20181119
rb1905,10:49:23,500,3539,770188,20181119
rb1905,10:49:24,0,3539,770292,20181119
rb1905,10:49:24,500,3539,770294,20181119
rb1905,10:49:25,0,3539,770302,20181119
rb1905,10:49:25,500,3538,770306,20181119
rb1905,10:49:26,0,3537,770406,20181119
rb1905,10:49:26,500,3538,770412,20181119
rb1905,10:49:27,0,3540,770448,20181119
rb1905,10:49:27,500,3539,770608,20181119
rb1905,10:49:28,0,3540,770658,20181119
rb1905,10:49:28,500,3540,770662,20181119
rb1905,10:49:29,0,3541,770668,20181119
rb1905,10:49:29,500,3541,770756,20181119
rb1905,10:49:30,0,3541,770762,20181119
rb1905,10:49:30,500,3541,770762,20181119
rb1905,10:49:31,0,3541,770782,20181119
rb1905,10:49:31,500,3541,770806,20181119
rb1905,10:49:32,0,3541,770878,20181119
rb1905,10:49:32,500,3540,770880,20181119
rb1905,10:49:33,0,3540,770906,20181119
rb1905,10:49:33,500,3541,770908,20181119
rb1905,10:49:34,0,3540,770928,20181119
rb1905,10:49:34,500,3540,770928,20181119
rb1905,10:49:35,0,3540,770964,20181119
rb1905,10:49:35,500,3541,770996,20181119
rb1905,10:49:36,0,3541,770996,20181119
rb1905,10:49:36,500,3541,771034,20181119
rb1905,10:49:37,0,3540,771070,20181119
rb1905,10:49:37,500,3540,771070,20181119
rb1905,10:49:38,0,3541,771090,20181119
rb1905,10:49:38,500,3541,771094,20181119
rb1905,10:49:39,0,3542,771140,20181119
rb1905,10:49:39,500,3541,771152,20181119
rb1905,10:49:40,0,3541,771160,20181119
rb1905,10:49:40,500,3541,771160,20181119
rb1905,10:49:41,0,3541,771162,20181119
rb1905,10:49:41,500,3541,771162,20181119
rb1905,10:49:42,0,3541,771162,20181119
rb1905,10:49:42,500,3541,771164,20181119
rb1905,10:49:43,0,3542,771172,20181119
rb1905,10:49:43,500,3542,771176,20181119
rb1905,10:49:44,0,3542,771176,20181119
rb1905,10:49:44,500,3542,771178,20181119
rb1905,10:49:45,0,3542,771178,20181119
rb1905,10:49:45,500,3541,771200,20181119
rb1905,10:49:46,0,3541,771200,20181119
rb1905,10:49:46,500,3541,771200,20181119
rb1905,10:49:47,0,3541,771200,20181119
rb1905,10:49:47,500,3542,771210,20181119
rb1905,10:49:48,0,3542,771328,20181119
rb1905,10:49:48,500,3542,771328,20181119
rb1905,10:49:49,0,3542,771348,20181119
rb1905,10:49:49,500,3542,771348,20181119
rb1905,10:49:50,0,3543,771350,20181119
rb1905,10:49:50,500,3542,771366,20181119
rb1905,10:49:51,0,3542,771382,20181119
rb1905,10:49:51,500,3542,771384,20181119
rb1905,10:49:52,0,3542,771426,20181119
rb1905,10:49:52,500,3542,771428,20181119
rb1905,10:49:53,0,3542,771440,20181119
rb1905,10:49:53,500,3542,771442,20181119
rb1905,10:49:54,0,3541,771462,20181119
rb1905,10:49:54,500,3541,771462,20181119
rb1905,10:49:55,0,3542,771472,20181119
rb1905,10:49:55,500,3542,771472,20181119
rb1905,10:49:56,0,3542,771482,20181119
rb1905,10:49:56,500,3542,771488,20181119
rb1905,10:49:57,0,3542,771488,20181119
rb1905,10:49:57,500,3542,771558,20181119
rb1905,10:49:58,0,3542,771558,20181119
rb1905,10:49:58,500,3542,771590,20181119
rb1905,10:49:59,0,3542,771612,20181119
rb1905,10:49:59,500,3542,771614,20181119
rb1905,10:50:00,0,3544,772218,20181119
rb1905,10:50:00,500,3544,772618,20181119
rb1905,10:50:01,0,3543,772624,20181119
rb1905,10:50:01,500,3544,772934,20181119
rb1905,10:50:02,0,3544,773126,20181119
rb1905,10:50:02,500,3544,773130,20181119
rb1905,10:50:03,0,3544,773156,20181119
rb1905,10:50:03,500,3544,773204,20181119
rb1905,10:50:04,0,3544,773244,20181119
rb1905,10:50:04,500,3544,773294,20181119
rb1905,10:50:05,0,3544,773296,20181119
rb1905,10:50:05,500,3544,773358,20181119
rb1905,10:50:06,0,3545,773362,20181119
rb1905,10:50:06,500,3545,773432,20181119
rb1905,10:50:07,0,3545,773434,20181119
rb1905,10:50:07,500,3544,773462,20181119
rb1905,10:50:08,0,3544,773462,20181119
rb1905,10:50:08,500,3545,773464,20181119
rb1905,10:50:09,0,3545,773464,20181119
rb1905,10:50:09,500,3544,773552,20181119
rb1905,10:50:10,0,3545,773638,20181119
rb1905,10:50:10,500,3545,773668,20181119
rb1905,10:50:11,0,3545,773668,20181119
rb1905,10:50:11,500,3545,773670,20181119
rb1905,10:50:12,0,3545,773672,20181119
rb1905,10:50:12,500,3546,773678,20181119
rb1905,10:50:13,0,3545,773724,20181119
rb1905,10:50:13,500,3546,773726,20181119
rb1905,10:50:14,0,3546,773736,20181119
rb1905,10:50:14,500,3544,773790,20181119
rb1905,10:50:15,0,3545,773796,20181119
rb1905,10:50:15,500,3546,773800,20181119
rb1905,10:50:16,0,3546,773816,20181119
rb1905,10:50:16,500,3546,773816,20181119
rb1905,10:50:17,0,3546,773818,20181119
rb1905,10:50:17,500,3545,773832,20181119
rb1905,10:50:18,0,3546,773926,20181119
rb1905,10:50:18,500,3545,773938,20181119
rb1905,10:50:19,0,3546,773950,20181119
rb1905,10:50:19,500,3546,773952,20181119
rb1905,10:50:20,0,3546,773952,20181119
rb1905,10:50:20,500,3546,773956,20181119
rb1905,10:50:21,0,3546,773956,20181119
rb1905,10:50:21,500,3545,773958,20181119
rb1905,10:50:22,0,3545,773962,20181119
rb1905,10:50:22,500,3545,773988,20181119
rb1905,10:50:23,0,3546,774000,20181119
rb1905,10:50:23,500,3546,774000,20181119
rb1905,10:50:24,0,3544,774004,20181119
rb1905,10:50:24,500,3545,774008,20181119
rb1905,10:50:25,0,3545,774016,20181119
rb1905,10:50:25,500,3545,774020,20181119
rb1905,10:50:26,0,3545,774026,20181119
rb1905,10:50:26,500,3545,774036,20181119
rb1905,10:50:27,0,3545,774036,20181119
rb1905,10:50:27,500,3545,774038,20181119
rb1905,10:50:28,0,3545,774080,20181119
rb1905,10:50:28,500,3545,774140,20181119
rb1905,10:50:29,0,3545,774148,20181119
rb1905,10:50:29,500,3544,774218,20181119
rb1905,10:50:30,0,3545,774220,20181119
rb1905,10:50:30,500,3545,774220,20181119
rb1905,10:50:31,0,3544,774224,20181119
rb1905,10:50:31,500,3544,774224,20181119
rb1905,10:50:32,0,3544,774224,20181119
rb1905,10:50:32,500,3544,774246,20181119
rb1905,10:50:33,0,3544,774472,20181119
rb1905,10:50:33,500,3544,774478,20181119
rb1905,10:50:34,0,3545,774482,20181119
rb1905,10:50:34,500,3545,774484,20181119
rb1905,10:50:35,0,3545,774484,20181119
rb1905,10:50:35,500,3545,774484,20181119
rb1905,10:50:36,0,3545,774530,20181119
rb1905,10:50:36,500,3544,774538,20181119
rb1905,10:50:37,0,3544,774538,20181119
rb1905,10:50:37,500,3545,774544,20181119
rb1905,10:50:38,0,3545,774544,20181119
rb1905,10:50:38,500,3545,774546,20181119
rb1905,10:50:39,0,3545,774546,20181119
rb1905,10:50:39,500,3545,774548,20181119
rb1905,10:50:40,0,3545,774716,20181119
rb1905,10:50:40,500,3545,774718,20181119
rb1905,10:50:41,0,3546,774720,20181119
rb1905,10:50:41,500,3546,774720,20181119
rb1905,10:50:42,0,3545,774722,20181119
rb1905,10:50:42,500,3545,774722,20181119
rb1905,10:50:43,0,3546,774764,20181119
rb1905,10:50:43,500,3546,774882,20181119
rb1905,10:50:44,0,3546,774886,20181119
rb1905,10:50:44,500,3546,774886,20181119
rb1905,10:50:45,0,3547,774888,20181119
rb1905,10:50:45,500,3547,774898,20181119
rb1905,10:50:46,0,3547,774904,20181119
rb1905,10:50:46,500,3547,774904,20181119
rb1905,10:50:47,0,3547,774904,20181119
rb1905,10:50:47,500,3546,774910,20181119
rb1905,10:50:48,0,3547,774914,20181119
rb1905,10:50:48,500,3547,774932,20181119
rb1905,10:50:49,0,3547,774934,20181119
rb1905,10:50:49,500,3547,775048,20181119
rb1905,10:50:50,0,3547,775066,20181119
rb1905,10:50:50,500,3547,775066,20181119
rb1905,10:50:51,0,3548,775072,20181119
rb1905,10:50:51,500,3546,775126,20181119
rb1905,10:50:52,0,3547,775136,20181119
rb1905,10:50:52,500,3546,775146,20181119
rb1905,10:50:53,0,3546,775146,20181119
rb1905,10:50:53,500,3547,775190,20181119
rb1905,10:50:54,0,3547,775200,20181119
rb1905,10:50:54,500,3546,775368,20181119
rb1905,10:50:55,0,3546,775380,20181119
rb1905,10:50:55,500,3546,775382,20181119
rb1905,10:50:56,0,3546,775408,20181119
rb1905,10:50:56,500,3546,775448,20181119
rb1905,10:50:57,0,3546,775448,20181119
rb1905,10:50:57,500,3546,775452,20181119
rb1905,10:50:58,0,3546,775476,20181119
rb1905,10:50:58,500,3546,775476,20181119
rb1905,10:50:59,0,3546,775476,20181119
rb1905,10:50:59,500,3546,775476,20181119
rb1905,10:51:00,0,3546,775516,20181119
rb1905,10:51:00,500,3546,775524,20181119
rb1905,10:51:01,0,3546,775616,20181119
rb1905,10:51:01,500,3545,775628,20181119
rb1905,10:51:02,0,3546,775630,20181119
rb1905,10:51:02,500,3546,775630,20181119
rb1905,10:51:03,0,3546,775648,20181119
rb1905,10:51:03,500,3546,775648,20181119
rb1905,10:51:04,0,3546,775648,20181119
rb1905,10:51:04,500,3546,775648,20181119
rb1905,10:51:05,0,3545,775650,20181119
rb1905,10:51:05,500,3546,775672,20181119
rb1905,10:51:06,0,3546,775752,20181119
rb1905,10:51:06,500,3546,775754,20181119
rb1905,10:51:07,0,3546,775756,20181119
rb1905,10:51:07,500,3546,775758,20181119
rb1905,10:51:08,0,3546,775758,20181119
rb1905,10:51:08,500,3545,775798,20181119
rb1905,10:51:09,0,3546,775836,20181119
rb1905,10:51:09,500,3546,775904,20181119
rb1905,10:51:10,0,3546,775904,20181119
rb1905,10:51:10,500,3546,775906,20181119
